주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
307-2-000096,조촌동 8,공영,노외,전라북도 군산시 조촌로 13 (조촌동 ),전라북도 군산시 조촌동 900-7,20,기타,미시행,평일+토요일+공휴일,12:00,12:00,12:00,12:00,12:00,12:00,무료,24,0,,,,,,,,전라북도 군산시청,063-454-3812,35.965255,126.737539,2021-02-17,4670000,전라북도 군산시
307-2-000097,조촌동 9,공영,노외,전라북도 군산시 부골2길 32 (조촌동 ),전라북도 군산시 조촌동 950-2,33,기타,미시행,평일+토요일+공휴일,12:00,12:00,12:00,12:00,12:00,12:00,무료,24,0,,,,,,,,전라북도 군산시청,063-454-3812,35.97432494,126.740976,2021-02-17,4670000,전라북도 군산시
156-1-000099,월배로93길인근,공영,노상,대구광역시 달서구 구마로40길 43-1,대구광역시 달서구 송현동 950,22,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8350844645,128.5488157749,2021-03-19,3470000,대구광역시 달서구
156-1-000100,일광아파트 인근,공영,노상,대구광역시 달서구 죽전길 72,대구광역시 달서구 감삼동 358,6,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8549601053,128.5405183782,2021-03-19,3470000,대구광역시 달서구
156-1-000101,죽전1길 인근,공영,노상,대구광역시 달서구 죽전1길 120-36,대구광역시 달서구 죽전동 339,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85482041,128.5391901655,2021-03-19,3470000,대구광역시 달서구
156-1-000102,죽전2길 인근,공영,노상,대구광역시 달서구 당산로41길 114,대구광역시 달서구 감삼동 45-24,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85306409,128.5420746,2021-03-19,3470000,대구광역시 달서구
156-1-000103,죽전동주민센터,공영,노상,대구광역시 달서구 와룡로54길 28,대구광역시 달서구 죽전동 204-12,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85578734,128.5398014,2021-03-19,3470000,대구광역시 달서구
156-1-000104,죽전초등학교,공영,노상,대구광역시 달서구 죽전길 127,대구광역시 달서구 죽전동 174-1,24,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85778773,128.5399257,2021-03-19,3470000,대구광역시 달서구
156-1-000105,중흥로12길인근,공영,노상,대구광역시 달서구 중흥로 68,대구광역시 달서구 송현동 2024,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8277638010,128.5583959744,2021-03-19,3470000,대구광역시 달서구
156-1-000106,중흥로16길인근,공영,노상,대구광역시 달서구 중흥로16길 48,대구광역시 달서구 송현동 1990-19,40,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8271583331,128.5570599213,2021-03-19,3470000,대구광역시 달서구
156-1-000107,학산로47길인근,공영,노상,대구광역시 달서구 송현동길 16,대구광역시 달서구 송현동 172-8,9,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8304356347,128.5500142708,2021-03-19,3470000,대구광역시 달서구
156-1-000108,학산로50안길인근,공영,노상,대구광역시 달서구 학산로50안길 10,대구광역시 달서구 송현동 185-9,2,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8314733757,128.5503238370,2021-03-19,3470000,대구광역시 달서구
156-1-000109,학산로인근,공영,노상,대구광역시 달서구 월배로 427-1,대구광역시 달서구 월성동 366,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시청,053-803-4885,35.8322802369,128.5525806757,2021-03-19,3470000,대구광역시 달서구
156-1-000110,한양은하아파트 인근,공영,노상,대구광역시 달서구 상화북로 137,대구광역시 달서구 상인동 1474,23,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.81121157,128.5409041,2021-03-19,3470000,대구광역시 달서구
156-1-000111,호산로27길인근,공영,노상,대구광역시 달서구 호산로 125,대구광역시 달서구 파호동 89,55,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85025339,128.4736813,2021-03-19,3470000,대구광역시 달서구
156-1-000112,홈마트대곡점 인근,공영,노상,대구광역시 달서구 월곡로 113,대구광역시 달서구 도원동 616,13,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.80723777,128.5486004,2021-03-19,3470000,대구광역시 달서구
156-1-000113,신당로 노상주차장,공영,노상,대구광역시 달서구 신당로 16,대구광역시 달서구 신당동 1815,84,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8535025382,128.4939219711,2021-03-19,3470000,대구광역시 달서구
156-2-000001,상인1공영주차장,공영,노외,대구광역시 달서구 상화북로 196-6,대구광역시 달서구 상인동 1553,87,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,300,10,150,3.5,3000,40000,현금,"경차60퍼센트할인, 장애인2시간면제 50퍼센트할인, 하이브리드1600cc이하 50퍼센트할인, 아이조아50퍼센트 할인",대구광역시 시설관리공단,053-603-1195,35.81298632,128.5470576,2021-03-19,3470000,대구광역시 달서구
156-2-000003,능금공원(두류공영)주차장,공영,노외,대구광역시 달서구 명덕로2길 57,대구광역시 달서구 두류동 1213,33,3,미시행,평일+토요일+공휴일,06:00,23:00,06:00,23:00,06:00,23:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.85950078,128.5709285,2021-03-19,3470000,대구광역시 달서구
156-2-000004,상인공영주차장,공영,노외,대구광역시 달서구 상인서로 8-3,대구광역시 달서구 상인동 1554,276,3,미시행,평일+토요일+공휴일,06:00,23:00,06:00,23:00,06:00,23:00,유료,30,400,10,200,3.5,4000,50000,현금,"경차60퍼센트할인, 장애인2시간면제 50퍼센트할인, 하이브리드1600cc이하 50퍼센트할인, 요일제 20퍼센트, 성실납세자 면제",대구광역시 시설관리공단,053-603-1195,35.8121652364,128.5470070167,2021-03-19,3470000,대구광역시 달서구
184-1-000120,유천1동제4노상,공영,노상,대전광역시 중구 계백로 1565번길 11,대전광역시 중구 유천동 307-1,20,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청 교통과,042-606-6865,36.3180937945,127.3934230978,2021-03-17,3650000,대전광역시 중구
184-1-000121,석교동제4노상,공영,노상,대전광역시 중구 돌다리로8번길 57,대전광역시 중구 석교동 6-6,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청 교통과,042-606-6865,36.3099683578,127.4395551788,2021-03-17,3650000,대전광역시 중구
156-1-000081,와룡로51길인근,공영,노상,대구광역시 달서구 월배로80길 96-3,대구광역시 달서구 송현동 384,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82703645,128.5552558,2021-03-19,3470000,대구광역시 달서구
156-1-000082,용산보성타운인근,공영,노상,대구광역시 달서구 용산서로 37,대구광역시 달서구 용산동 937,74,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시청,053-803-4885,35.85631474,128.5266074,2021-03-19,3470000,대구광역시 달서구
156-1-000083,용산중학교인근,공영,노상,대구광역시 달서구 와룡로45길 72,대구광역시 달서구 용산동 880,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8541645475,128.5323609370,2021-03-19,3470000,대구광역시 달서구
156-1-000084,우방아파트 인근,공영,노상,대구광역시 달서구 장기로26길 30,대구광역시 달서구 성당동 725,5,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.84428745,128.5475166,2021-03-19,3470000,대구광역시 달서구
156-1-000085,원화공원 인근,공영,노상,대구광역시 달서구 당산동3길 11,대구광역시 달서구 성당동 701-5,22,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8462595650,128.5464382457,2021-03-19,3470000,대구광역시 달서구
156-1-000086,월강수변공원 인근,공영,노상,대구광역시 달서구 월곡로 5,대구광역시 달서구 도원동 898-1,68,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시청,053-803-4885,35.7988027,128.5482878,2021-03-19,3470000,대구광역시 달서구
156-1-000087,월배공원 인근,공영,노상,대구광역시 달서구 상원로 32,대구광역시 달서구 상인동 1421-22,15,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.81283463,128.5367433,2021-03-19,3470000,대구광역시 달서구
156-1-000088,월배로65길인근,공영,노상,대구광역시 달서구 월배로65길 39,대구광역시 달서구 송현동 1912,13,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82516783,128.5442450947,2021-03-19,3470000,대구광역시 달서구
156-1-000089,월배로68안길인근,공영,노상,대구광역시 달서구 월배로72길 26,대구광역시 달서구 송현동 794-2,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82573061,128.5491485,2021-03-19,3470000,대구광역시 달서구
156-1-000090,월배로68안길인근,공영,노상,대구광역시 달서구 월배로72길 26,대구광역시 달서구 송현동 794-2,8,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82573061,128.5491485,2021-03-19,3470000,대구광역시 달서구
156-1-000091,월배로72길인근,공영,노상,대구광역시 달서구 월배로72길 52,대구광역시 달서구 송현동 798,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82514413,128.5504271,2021-03-19,3470000,대구광역시 달서구
156-1-000092,월배로74길인근,공영,노상,대구광역시 달서구 월배로72길 58,대구광역시 달서구 송현동 798-154,4,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8249905834,128.5506989824,2021-03-19,3470000,대구광역시 달서구
156-1-000093,월배로74서길인근,공영,노상,대구광역시 달서구 송현로8길 59,대구광역시 달서구 송현동 798,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.8243294,128.5501545,2021-03-19,3470000,대구광역시 달서구
156-1-000094,월배로74서길인근,공영,노상,대구광역시 달서구 월배로74서길 42,대구광역시 달서구 송현동 798,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.82507406,128.5496351566,2021-03-19,3470000,대구광역시 달서구
156-1-000095,월배로83길인근,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,42,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2021-03-19,3470000,대구광역시 달서구
156-1-000096,월배로83길인근,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950-2,3,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.83606126,128.5488435,2021-03-19,3470000,대구광역시 달서구
156-1-000097,월배로84길인근,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 본동 276,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.83409941,128.5481769,2021-03-19,3470000,대구광역시 달서구
156-1-000098,월배로88길인근,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2021-03-19,3470000,대구광역시 달서구
184-1-000117,문화1동제6노상,공영,노상,대전광역시 중구 과례로 66,대전광역시 중구 문화동 19-1,16,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청 교통과,042-606-6865,36.3137469535,127.4134245578,2021-03-17,3650000,대전광역시 중구
184-1-000118,산성동제14노상,공영,노상,대전광역시 중구 유등천동로 298-11,대전광역시 중구 산성동 168-8,18,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청 교통과,042-606-6865,36.3084665025,127.3856465745,2021-03-17,3650000,대전광역시 중구
184-1-000119,석교동제5노상,공영,노상,대전광역시 중구 대종로224번길 28,대전광역시 중구 석교동 58-11,12,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청 교통과,042-606-6865,36.3097676792,127.4432855734,2021-03-17,3650000,대전광역시 중구
372-2-000038,후포1리 공영주차장,공영,노외,경상북도 울진군 후포면 울진대게로132-12,,36,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.681306,129.4547002,2021-05-13,5250000,경상북도 울진군
372-2-000039,임광아파트 공영주차장,공영,노외,경상북도 울진군 후포면 상밤터1길 40,경상북도 울진군 후포면 삼율리 530-57,12,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.684397,129.4407395,2021-05-13,5250000,경상북도 울진군
350-1-000072,해도동 노상16,공영,노상,경상북도 포항시 남구 포스코대로415,,8,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,시설관리공단,,36.014417,129.368030,2021-05-13,5020000,경상북도 포항시
372-2-000042,후포5리 마을회관 앞 주차장,공영,노외,,경상북도 울진군 후포면 후포리 1031-1,10,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.67927882,129.4476155,2021-05-13,5250000,경상북도 울진군
372-2-000044,구산4리(안잘미)마을주차장,공영,노외,,경상북도 울진군 근남면 구산리 836,30,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.943468,129.367039,2021-05-13,5250000,경상북도 울진군
